user_id,age_group,is_senior,device_type,access_time_cluster,session_count,tap_path_entropy,task_time_sec,misclicks,first_click_sec,scroll_depth,entry_count_F01,last_access_days_F01,success_rate_F01,entry_count_F02,last_access_days_F02,success_rate_F02,entry_count_F03,last_access_days_F03,success_rate_F03,entry_count_F04,last_access_days_F04,success_rate_F04,entry_count_F05,last_access_days_F05,success_rate_F05,entry_count_F06,last_access_days_F06,success_rate_F06,entry_count_F07,last_access_days_F07,success_rate_F07,entry_count_F08,last_access_days_F08,success_rate_F08,entry_count_F09,last_access_days_F09,success_rate_F09,entry_count_F10,last_access_days_F10,success_rate_F10,entry_count_F11,last_access_days_F11,success_rate_F11,entry_count_F12,last_access_days_F12,success_rate_F12,entry_count_F13,last_access_days_F13,success_rate_F13,entry_count_F14,last_access_days_F14,success_rate_F14,entry_count_F15,last_access_days_F15,success_rate_F15,entry_count_F16,last_access_days_F16,success_rate_F16,density_level
1125d684-1a88-4a58-9b2e-dc7e86de2a82,20s,False,iOS,afternoon,9,3.32,20.2,0,2.61,0.81,4,17,0.824,17,33,0.45,11,13,0.61,12,12,0.421,7,13,0.699,11,5,0.584,9,31,0.597,14,29,0.931,16,12,0.617,3,29,0.903,5,16,0.577,4,7,0.714,5,7,0.692,18,2,0.871,17,22,0.803,17,36,0.651,HIGH
8aad0920-b846-4f76-9c10-c59da628eab1,30s,False,iOS,night,10,1.98,31.2,1,4.12,0.71,0,21,0.0,10,40,0.946,7,7,0.744,16,43,0.541,6,11,0.724,0,38,0.0,19,10,0.697,10,44,0.74,8,25,0.673,18,36,0.549,13,18,0.648,5,33,0.637,6,6,0.64,10,40,0.697,14,13,0.804,0,15,0.0,MID
57463a5f-cd39-4683-a839-115ec4da9e53,30s,False,Android,afternoon,7,2.18,18.4,2,4.27,0.17,5,9,0.849,15,21,0.477,15,34,0.437,3,44,0.893,0,1,0.0,14,23,0.545,16,25,0.645,17,40,0.843,17,23,0.722,13,19,0.571,13,27,0.533,2,1,0.878,1,22,0.674,8,2,0.271,16,12,0.683,3,9,0.806,MID
6aa685d1-8aa0-47b7-9a4f-6c70c877f984,20s,False,Android,evening,10,3.06,9.6,1,0.94,0.12,15,4,0.726,4,15,0.44,15,31,0.612,14,24,0.564,9,17,0.976,14,3,0.525,4,44,0.959,1,26,0.696,17,15,0.558,15,34,1.0,0,22,0.0,12,2,0.797,12,5,0.434,12,14,0.874,15,8,0.63,0,2,0.0,HIGH
cb7b95b4-b255-464d-a9d3-f867ccf5cc1e,20s,False,Android,night,3,2.88,26.9,1,3.1,0.43,17,4,0.75,18,30,0.831,13,39,0.457,19,41,0.833,14,11,0.596,4,23,0.963,14,38,0.815,9,9,0.787,16,15,0.675,12,22,1.0,5,27,0.63,0,17,0.0,8,24,0.926,8,34,0.775,4,39,0.758,4,3,0.702,MID
fc669bf7-9094-419e-96b4-47304ebcd89d,70s,True,iOS,evening,9,1.94,18.491427973325564,1,5.712446454829288,0.66,14,44,0.661,8,9,0.603,6,18,0.845,8,37,0.553,8,13,0.716,18,33,0.413,12,0,0.494,0,39,0.0,4,5,0.637,5,14,0.701,10,5,0.481,3,14,0.813,10,21,0.469,10,18,0.801,0,17,0.0,2,31,0.683,LOW
3d64e0e2-05fc-444c-a169-2d03d39f9ccc,40s,False,Android,evening,2,3.74,57.6,1,4.88,0.2,17,28,0.774,2,17,0.783,6,6,0.879,9,17,0.675,5,43,0.787,8,41,0.6,12,31,0.615,10,24,0.818,2,20,0.677,16,10,0.905,17,1,0.577,15,44,0.691,17,7,0.649,12,2,0.48,5,30,0.582,9,16,0.537,LOW
92f63512-6739-48bd-aa13-66188dd0e5fe,60s,True,iOS,afternoon,6,1.42,55.564800374696866,3,0.9767233497936162,0.24,16,10,0.619,19,7,0.759,14,18,0.834,10,35,0.871,12,39,0.746,1,34,0.721,9,41,0.65,3,15,0.763,10,0,0.601,13,43,0.518,14,26,0.712,18,24,0.821,16,12,0.489,19,8,0.619,3,29,0.706,5,41,0.703,LOW
ac56b02b-efc0-441c-b8a9-6a01ea4d6760,20s,False,Android,morning,5,2.76,15.6,2,0.77,0.61,16,8,0.547,1,22,0.592,1,41,0.509,3,27,0.599,15,6,0.82,6,39,0.497,11,37,0.588,13,38,0.877,19,27,0.587,16,21,0.435,4,3,0.64,1,29,0.946,11,14,0.704,1,11,0.68,5,21,0.94,15,23,0.809,HIGH
5aa1ccc6-4134-4fd9-b33f-ba41e3ff35a3,70s,True,Android,night,4,3.64,11.924470066349658,0,2.4939015532789526,0.74,11,18,0.728,2,38,0.51,17,28,0.746,7,17,0.704,1,17,0.911,4,5,1.0,14,41,0.854,0,25,0.0,12,40,0.612,7,30,0.748,15,17,0.498,14,7,0.681,9,30,1.0,18,9,0.932,17,37,0.739,12,27,0.633,HIGH
a824cee4-cd81-4ae5-8a7e-448fb20cd230,60s,True,Android,night,7,1.25,61.55228277362864,1,1.7304232963486148,0.88,8,29,1.0,3,2,0.65,8,23,0.803,19,24,0.468,14,0,0.631,18,0,0.859,12,34,0.811,5,10,0.647,2,13,0.718,15,24,0.615,6,20,0.859,9,35,0.393,18,17,0.925,19,40,0.586,0,14,0.0,7,27,0.618,LOW
3fc41525-bcb9-47be-9abc-e13fceb50110,20s,False,iOS,morning,3,3.66,8.1,3,3.34,0.19,0,42,0.0,5,13,0.686,7,32,0.689,0,20,0.0,9,28,0.567,15,30,0.73,19,12,0.773,18,14,0.833,15,20,0.849,13,8,0.564,5,5,0.632,14,42,0.634,4,40,0.599,13,1,0.877,10,34,1.0,11,2,0.656,HIGH
7258525c-8336-4853-b040-65befbddfefc,20s,False,iOS,morning,1,1.71,27.5,0,4.19,0.64,7,1,0.816,14,6,0.571,17,15,0.441,0,13,0.0,7,36,0.63,2,21,0.734,6,38,0.629,1,20,0.526,6,5,0.723,19,2,0.886,14,2,0.841,13,2,0.974,3,36,0.899,12,29,1.0,13,25,0.548,19,15,0.817,MID
0cff22d9-b9bc-440f-bc8f-0543a714b65a,20s,False,Android,afternoon,1,1.89,20.4,1,2.61,0.17,0,2,0.0,19,3,0.942,2,38,0.743,11,12,0.6,12,1,0.576,9,31,0.75,15,17,0.803,11,4,0.736,11,41,0.694,6,41,0.591,14,29,0.8,16,18,0.708,4,2,0.621,19,4,0.89,3,31,0.781,19,26,0.672,HIGH
4189ade0-909f-41cb-a42d-a9331eaf9bb2,30s,False,Android,night,10,1.86,18.5,1,4.12,0.76,14,12,0.736,13,35,0.564,16,20,0.68,3,15,0.584,9,10,0.66,2,16,0.595,1,0,0.782,2,10,0.801,5,32,0.751,6,42,0.607,11,35,0.522,5,39,0.803,11,12,0.706,16,13,0.436,9,23,0.727,11,42,0.757,LOW
f5c5622f-15bd-4fd8-9407-7205e2940e8c,30s,False,iOS,evening,6,3.21,7.1,1,0.67,0.7,5,3,0.646,16,15,0.487,9,8,0.713,6,42,0.683,18,43,0.505,3,28,0.854,11,31,0.614,3,21,0.654,2,14,0.764,12,29,0.772,0,12,0.0,2,4,0.618,16,28,0.691,2,18,0.546,2,19,0.77,12,32,0.881,HIGH
ecf94909-696f-4f2f-b4d2-b37cc84e93e8,30s,False,Android,afternoon,7,2.26,45.9,1,0.42,0.94,9,21,0.691,6,39,0.505,19,15,0.482,0,9,0.0,0,21,0.0,11,14,0.83,1,36,0.782,18,35,0.811,12,21,0.527,1,39,0.572,2,35,0.739,6,43,0.751,8,6,0.498,16,9,0.728,16,4,0.693,16,26,0.845,LOW
da445e41-262c-4751-8221-ed32781be337,40s,False,Android,afternoon,3,1.62,26.1,1,2.77,0.88,16,13,0.75,3,15,0.626,7,7,0.288,13,22,0.653,16,35,0.862,17,34,0.673,17,1,0.412,17,1,0.844,4,22,0.585,11,25,0.962,11,30,0.616,17,14,0.589,5,26,0.496,2,14,0.639,11,31,0.667,7,6,0.626,MID
cd9fbc53-22fe-4ae9-8179-a87ce2ff5f42,40s,False,Android,afternoon,1,0.91,30.5,1,0.35,0.92,17,23,0.841,9,1,1.0,5,21,0.773,18,23,0.549,4,43,0.624,10,23,0.674,8,39,0.863,2,10,0.676,19,11,0.87,14,38,0.459,1,3,0.725,13,38,0.837,1,19,0.788,10,2,0.599,17,18,0.703,10,39,0.417,MID
cc98ebbe-f908-4e5d-87aa-bc649ae4f5a6,60s,True,Android,night,6,2.78,28.840674273481977,0,1.8297958182925051,0.23,15,2,0.817,17,22,0.665,6,4,0.727,8,15,0.562,10,39,0.763,17,19,0.579,16,8,0.294,11,20,0.889,4,6,0.547,11,19,0.692,6,26,0.732,11,34,0.773,3,39,0.705,7,6,0.745,6,31,0.662,15,42,0.478,MID
6d46de0c-a5d3-4fdb-af88-ac368cdbbc18,40s,False,iOS,afternoon,10,2.48,21.2,4,4.02,0.45,9,35,0.689,7,12,0.696,1,35,0.468,7,13,0.539,15,43,0.581,10,20,0.788,9,18,0.564,13,19,0.421,8,40,0.76,5,25,0.593,6,31,0.473,18,25,0.806,3,33,0.645,6,33,0.774,12,22,0.468,19,0,0.371,MID
9f1f1cb6-3cf7-4080-9421-d4eb1fba4d63,60s,True,iOS,afternoon,6,1.19,21.97466390001876,2,4.526468915131259,0.41,12,29,0.86,0,25,0.0,14,22,0.756,12,30,0.779,10,43,0.819,2,44,0.911,8,41,0.716,18,27,0.779,1,24,0.715,10,23,0.989,16,4,0.707,15,22,0.644,13,4,0.651,7,37,0.847,9,2,0.694,0,21,0.0,LOW
0e420be3-d704-41ce-8dcd-ded5574a6baa,40s,False,iOS,evening,1,2.92,32.2,1,1.73,0.89,3,32,0.715,10,20,0.503,4,29,0.774,9,43,0.904,19,10,0.913,17,29,0.468,11,6,0.864,10,1,0.504,15,24,0.379,18,19,0.871,10,27,0.625,10,39,0.846,3,14,0.831,16,0,0.81,9,10,0.713,6,44,0.518,MID
44a08b3b-e6a3-4063-bc39-8d78e6c979ca,20s,False,iOS,afternoon,2,2.14,17.9,1,3.8,0.07,0,34,0.0,12,35,0.663,11,32,0.795,17,36,0.724,2,21,0.673,7,13,0.782,1,14,0.777,9,3,0.606,9,44,0.754,4,19,0.767,5,5,0.702,19,9,0.591,15,0,0.653,4,11,0.562,5,10,0.758,7,14,0.469,HIGH
bc0f1773-0b23-48e2-bc4b-a8af7ac8c8df,20s,False,Android,evening,1,2.61,19.0,0,1.81,0.96,17,22,0.65,12,32,0.578,9,18,0.753,13,34,0.761,17,41,0.603,12,9,0.857,2,23,0.785,11,21,0.522,11,25,0.444,16,11,0.662,16,29,0.761,5,5,0.576,16,19,0.717,1,12,0.675,7,12,0.951,4,34,0.521,HIGH
d115e8bb-bdef-4a88-9a0c-8a386812ee16,70s,True,Android,morning,4,1.73,47.26040162946268,1,1.1806579547343112,0.42,1,41,0.728,18,11,0.499,13,11,1.0,8,15,0.691,2,4,1.0,11,38,0.73,12,1,0.618,6,35,0.902,17,41,0.767,11,39,1.0,1,0,0.614,3,32,0.909,9,34,1.0,1,16,0.919,19,15,0.821,7,10,0.92,MID
a121e163-68d8-421b-9da2-848a2dd4b9f2,30s,False,iOS,morning,7,2.43,20.8,0,0.52,0.02,0,19,0.0,14,39,0.422,8,25,0.879,10,2,0.752,13,14,0.749,16,19,0.567,14,39,0.69,19,44,0.707,17,38,0.884,7,32,0.809,16,42,0.602,3,28,0.674,13,38,0.66,14,36,0.736,17,43,0.467,11,31,0.686,HIGH
60dc079f-5d92-46ae-982b-e7e21af412c0,60s,True,iOS,morning,6,3.52,9.717643598673607,1,6.483217868207473,0.26,15,19,0.808,9,8,0.752,16,22,0.987,2,32,0.701,17,39,0.76,11,9,0.747,14,23,0.463,3,33,0.535,7,15,0.721,5,12,0.779,4,7,0.41,9,14,0.996,6,11,0.792,8,35,0.712,4,15,0.784,5,28,0.633,MID
3c271795-7cd8-4a9e-8a04-47ee8eda41c3,30s,False,iOS,night,5,2.84,9.1,2,3.86,0.96,19,29,0.892,1,12,0.595,18,16,0.541,10,8,0.692,19,41,0.589,6,0,0.778,4,0,0.673,0,4,0.0,11,5,0.658,13,22,0.8,15,0,0.712,5,12,0.571,4,22,0.767,3,2,0.742,3,35,0.804,12,11,0.837,MID
7a9bbff8-482d-49e3-99a3-6a953d02adfe,20s,False,Android,evening,9,1.21,45.1,1,2.31,0.28,2,30,1.0,12,34,0.711,2,24,0.627,10,32,0.599,5,12,0.462,16,42,0.444,12,21,1.0,15,18,0.45,5,13,0.591,14,30,0.658,15,35,0.673,7,30,0.666,10,29,0.67,7,32,0.76,10,10,0.633,10,19,0.745,MID
5078fd0b-cca4-474c-bdbb-2adefb19b794,40s,False,Android,evening,11,1.97,40.6,2,0.68,0.47,7,36,0.782,0,0,0.0,6,9,0.564,18,12,0.689,11,7,0.756,12,6,0.558,7,7,0.974,2,26,0.651,19,9,0.967,0,6,0.0,0,36,0.0,8,16,0.644,14,21,0.478,14,12,0.793,19,26,0.542,19,37,0.693,MID
60565383-b01e-4c29-ab2b-d63308a1ffe7,40s,False,iOS,afternoon,11,1.23,13.0,2,1.76,0.4,17,6,0.761,8,6,0.654,15,31,0.663,2,16,0.636,1,36,0.691,10,24,0.934,3,23,0.844,16,38,0.69,11,17,0.651,8,23,0.828,7,29,0.735,9,9,0.555,3,15,0.673,1,9,0.915,4,24,0.787,1,6,0.652,HIGH
463feffb-3b60-4da7-b7fa-38d8a2eb29dc,30s,False,iOS,evening,8,2.56,20.2,1,1.91,0.65,10,18,0.83,9,16,0.789,1,36,0.497,3,37,0.714,3,14,0.528,4,39,0.639,17,5,0.518,8,28,0.522,18,5,0.443,1,9,0.763,19,30,0.747,2,15,0.703,6,5,0.626,13,41,0.508,6,19,0.639,9,8,0.748,HIGH
8af9b7ca-05cb-43f5-bc7a-8e95edaf0fc8,20s,False,iOS,evening,5,3.66,25.4,0,0.66,0.2,18,2,0.708,13,22,0.638,7,3,0.591,1,26,0.488,0,16,0.0,4,3,0.794,2,21,0.495,9,44,0.605,10,19,0.796,16,14,0.472,4,0,0.457,16,20,0.461,2,8,0.544,5,16,0.903,8,10,0.629,11,8,0.364,HIGH
9b7b7c86-e79f-4519-878e-86557af95d54,30s,False,iOS,morning,9,1.28,13.9,0,4.67,0.04,3,19,0.8,11,29,0.833,5,43,0.487,1,40,0.587,4,18,0.813,6,32,0.865,15,19,0.731,13,27,0.77,9,17,0.922,10,34,0.654,12,36,0.73,2,29,0.886,6,23,0.896,7,40,0.692,8,31,0.591,2,33,0.69,HIGH
f62fec78-6fe2-4ba6-a1e0-f5d68af7ef68,40s,False,Android,morning,6,1.52,21.7,3,4.19,0.85,3,13,0.632,2,17,0.579,9,43,0.543,15,7,0.545,4,5,0.733,13,12,0.955,16,40,0.744,15,17,0.662,12,18,0.816,1,1,0.662,8,29,0.495,1,7,0.607,3,16,0.766,5,32,0.564,9,24,0.545,5,24,0.596,LOW
b9e0a752-085f-4ff4-983d-4e61d3de3646,70s,True,Android,morning,2,1.33,48.66635265894221,1,1.6859461282139092,0.32,6,30,0.654,8,13,0.77,8,25,0.875,6,40,0.738,19,32,0.958,11,41,0.683,6,14,0.845,17,34,0.701,6,34,0.754,17,26,0.469,19,14,0.555,14,42,0.795,11,39,0.729,8,44,0.631,0,23,0.0,16,21,0.591,LOW
c1b4393d-8377-47f3-b7cb-9b1385586385,40s,False,iOS,afternoon,6,2.99,21.1,1,0.4,0.5,18,3,0.556,17,7,0.675,15,0,0.673,10,2,0.833,7,19,0.76,5,4,0.786,13,3,0.83,8,21,0.788,9,2,0.737,0,1,0.0,1,30,0.606,9,29,0.762,10,23,0.689,17,7,0.368,12,32,0.676,0,17,0.0,HIGH
37c7f4da-7081-48ae-8a83-29c56e0c26e6,40s,False,Android,night,6,2.18,9.1,1,4.01,0.56,6,27,0.829,18,29,0.644,3,32,0.697,17,31,0.443,9,41,0.813,13,4,0.709,3,3,0.522,4,3,0.435,19,24,0.823,18,12,0.667,18,5,0.726,13,7,0.978,13,9,0.816,16,4,0.891,0,33,0.0,18,33,0.784,HIGH
ee97d0d9-bb44-4728-a5df-63b5045d2111,40s,False,Android,morning,8,2.15,29.3,1,0.83,0.57,1,3,0.603,3,15,0.55,1,11,0.812,13,13,0.852,0,22,0.0,3,37,0.553,4,32,0.585,12,43,0.689,11,33,0.609,19,21,0.73,14,31,0.746,1,21,1.0,7,28,0.643,13,44,0.424,16,20,0.999,10,18,0.44,MID
a1f7736c-a54a-40fe-aaa5-1989cbec3dcb,20s,False,Android,afternoon,3,0.86,46.5,1,1.18,0.53,0,38,0.0,13,3,0.768,11,20,0.501,18,12,0.498,14,39,0.746,10,36,0.546,14,23,0.776,9,36,0.791,0,34,0.0,10,44,0.568,2,36,0.539,1,9,0.761,10,18,0.385,17,13,0.881,19,0,0.487,2,27,0.696,MID
56ec61c8-f5cb-4424-ba28-11c5996729a2,40s,False,Android,night,1,1.27,16.9,2,0.61,0.07,17,34,0.574,11,18,0.454,8,7,0.748,11,13,0.402,13,11,1.0,14,14,0.661,7,9,0.833,2,8,0.648,6,0,0.745,12,39,0.68,15,35,0.708,16,20,0.881,12,36,0.958,15,33,0.943,7,40,1.0,11,30,0.597,HIGH
5bd891ee-6329-4f9d-a8ec-a4184888844d,60s,True,iOS,morning,1,2.45,34.24987945751275,2,5.072154000908481,0.07,16,11,0.734,0,35,0.0,10,26,0.705,16,0,0.532,2,3,0.543,4,15,0.733,18,20,0.732,17,19,0.606,16,44,0.66,1,26,0.772,1,10,0.581,13,23,0.439,6,28,0.927,14,34,0.744,10,40,0.63,19,17,0.599,LOW
0650694a-d5e0-45ee-b350-86f39e26dfa8,20s,False,Android,afternoon,6,1.24,12.5,0,2.71,0.17,18,26,0.759,8,32,0.759,14,40,0.815,19,23,0.643,5,10,0.911,2,37,0.82,10,13,0.638,16,32,0.593,10,9,0.68,5,23,0.634,0,16,0.0,10,19,0.892,8,34,0.768,16,35,0.601,15,33,0.672,11,12,0.864,HIGH
bd7b1d8a-57e2-44f8-abec-a6b03b2fd9f1,70s,True,Android,evening,10,3.56,28.715879939423967,1,2.260593353458115,0.05,12,11,0.707,18,0,0.696,13,22,0.792,12,8,0.558,4,10,0.593,5,17,0.476,11,6,0.56,5,1,0.857,16,40,0.785,2,16,0.976,0,25,0.0,16,37,0.853,6,13,0.572,9,1,0.629,3,39,0.663,11,4,0.868,MID
26330aea-a96a-4e23-a660-2123a45f54b1,70s,True,Android,morning,8,2.27,19.181034367975386,4,1.992914148596776,0.15,14,37,0.827,13,18,0.633,4,43,0.753,17,6,0.645,7,29,0.372,17,10,0.767,18,12,0.679,1,1,0.467,2,29,0.53,17,10,0.831,8,43,0.473,17,28,0.629,14,10,0.992,12,12,0.771,3,5,0.808,15,24,0.657,MID
f1090770-531b-4dd0-8b54-762ed7b35cf6,30s,False,iOS,evening,10,3.79,49.7,1,2.62,0.86,17,4,0.71,15,30,0.548,9,35,0.693,9,20,0.597,7,38,0.688,3,5,0.62,6,35,0.692,10,43,0.914,2,10,0.812,6,38,0.675,5,44,0.885,4,24,0.755,8,41,0.873,17,1,0.487,11,43,0.549,13,44,0.726,LOW
870fffea-8b34-4882-9915-2c9c853090b2,20s,False,iOS,morning,7,1.75,19.0,1,3.43,0.87,14,6,0.986,18,2,0.637,8,44,0.49,2,15,0.75,14,44,0.694,2,32,0.715,4,3,0.764,4,0,0.91,6,11,0.585,17,34,0.498,7,1,0.788,12,44,0.607,0,12,0.0,17,36,0.732,11,29,0.692,4,1,0.607,MID
9351ca73-0618-4db7-9e19-a3ff7a3af086,60s,True,iOS,night,11,1.71,26.972914056106948,3,4.477681444520945,0.08,13,30,0.739,18,38,0.814,13,30,0.732,1,22,0.765,1,28,0.709,17,10,0.954,19,32,0.764,8,9,0.964,17,19,0.59,18,14,0.749,9,28,0.628,12,44,0.736,7,31,0.477,18,38,0.504,14,4,0.595,3,38,0.812,LOW
41a4face-e0d7-494f-8748-93611b0377b3,20s,False,Android,evening,1,2.2,30.3,0,2.88,0.45,13,28,0.843,10,29,0.676,18,41,0.439,17,28,0.818,12,39,0.748,6,8,0.711,5,6,0.522,8,24,0.728,5,43,0.915,1,2,0.744,13,44,0.475,4,5,0.755,0,19,0.0,0,15,0.0,5,25,0.804,19,8,0.741,MID
9d91a9d6-8d85-406e-abbf-ed3091642918,70s,True,Android,night,3,2.19,15.042762321437873,0,0.9570686817034514,0.42,17,44,0.598,11,13,0.754,13,18,0.944,9,19,0.769,11,28,0.511,16,17,0.654,17,30,0.59,3,44,0.666,0,1,0.0,13,30,0.239,2,18,0.796,2,35,0.565,17,42,0.685,0,15,0.0,14,34,0.498,19,1,0.766,HIGH
10aeb973-4ac5-4f9f-8565-85d7b050c847,20s,False,Android,afternoon,4,3.37,26.4,0,3.72,0.85,8,17,0.82,8,18,0.893,4,23,0.77,9,43,0.925,15,15,0.631,16,13,0.932,10,19,0.656,1,15,0.755,9,11,0.83,8,40,0.75,1,8,0.984,8,26,0.707,6,6,0.784,3,24,0.728,19,27,0.895,15,15,0.635,MID
48bc0077-a776-489b-b461-e1fcc590c825,40s,False,Android,morning,3,2.62,16.3,2,4.57,0.75,5,34,0.534,13,15,0.71,2,26,0.976,4,20,0.619,15,24,0.595,1,23,0.436,8,17,0.566,17,41,0.747,3,1,0.228,7,36,0.629,18,21,0.928,8,18,0.832,1,14,0.694,10,21,0.691,18,7,0.726,8,24,0.558,MID
6973ded6-188e-486b-b634-82a6021bb2dc,20s,False,iOS,night,8,1.44,27.4,1,2.4,0.01,15,3,0.558,9,3,0.646,15,29,0.596,13,44,0.833,4,26,0.819,19,39,0.582,14,33,0.685,2,30,0.784,16,0,0.741,18,42,0.757,4,8,0.559,8,21,0.942,11,34,0.607,3,9,0.603,6,20,0.508,19,32,0.671,HIGH
3f97b4c9-16e5-48e3-bd50-866fd15af259,40s,False,iOS,night,9,2.11,25.4,3,0.37,0.24,11,32,0.819,10,40,0.428,11,20,0.809,5,16,0.763,14,13,0.579,8,43,0.764,8,35,0.866,18,4,0.612,5,27,0.83,14,30,0.743,16,18,0.288,0,36,0.0,3,0,0.647,17,29,0.869,5,12,0.541,7,26,0.651,MID
cc2bab96-faf9-4168-b761-368553a825ec,60s,True,iOS,morning,2,1.21,22.403982119880165,3,0.7512802193702592,0.95,12,24,0.684,5,5,0.672,17,42,0.813,15,40,0.542,2,17,0.83,4,41,0.776,12,23,0.968,4,10,0.725,11,13,0.552,11,25,0.727,13,39,0.745,7,41,0.881,11,15,0.552,6,5,0.475,16,4,0.73,13,28,0.976,MID
a3bd2579-5c6e-4d6c-8f60-384351fc4a09,40s,False,Android,evening,11,1.64,31.1,2,2.68,0.89,14,35,0.884,12,12,0.747,17,39,0.466,19,25,0.702,10,5,0.787,9,9,0.233,4,20,0.686,18,42,0.568,1,36,0.827,11,41,0.636,19,17,0.761,14,12,0.698,13,21,0.631,16,9,0.997,6,32,0.615,10,34,0.71,MID
e2718ab3-33b9-4766-8cd9-57d8713ac4da,70s,True,Android,night,8,1.55,28.383381894881154,2,3.494560199294061,0.19,4,26,0.92,18,23,0.814,0,26,0.0,9,35,0.663,13,31,0.417,5,33,0.408,17,44,0.578,18,10,0.59,10,10,0.547,13,32,0.761,14,7,0.55,11,10,0.529,6,0,0.83,0,14,0.0,11,1,0.589,11,28,0.652,LOW
7514fa01-63e8-469f-acf0-3d9d8108c3d6,40s,False,iOS,morning,2,3.42,5.6,1,4.12,0.91,6,4,0.461,18,29,0.8,6,11,0.569,6,27,0.565,12,9,1.0,18,20,0.522,0,12,0.0,14,22,0.52,7,14,0.633,4,43,0.787,9,25,0.535,12,23,0.741,13,28,0.658,3,29,0.648,8,30,0.939,13,36,0.877,HIGH
8de3e1d5-20e0-43ef-bca7-6d9344220d4e,40s,False,Android,morning,5,2.4,7.3,0,1.67,0.51,15,21,0.888,19,19,0.633,7,37,0.711,9,28,0.727,6,27,0.886,8,14,0.556,10,1,0.686,17,38,0.775,15,23,0.537,4,8,0.715,15,8,0.692,19,34,0.846,4,6,0.824,11,17,0.503,3,44,0.868,16,37,0.748,HIGH
7732541b-b0c3-41cf-acae-04ee7c40f6f6,30s,False,Android,afternoon,8,1.48,31.6,0,4.14,0.27,19,2,0.739,10,44,0.805,12,25,0.756,3,40,0.66,6,9,0.676,18,44,0.908,12,17,0.696,5,16,0.869,5,10,0.688,9,26,0.868,19,17,0.712,9,4,0.791,6,37,0.6,3,19,0.738,8,38,0.603,18,23,0.639,MID
2873698f-7f20-49ed-a64b-96d4bbddd6c1,30s,False,iOS,morning,9,3.61,17.3,1,2.01,0.99,0,25,0.0,0,31,0.0,18,28,0.784,19,38,0.593,16,13,0.729,17,27,0.985,4,20,0.763,16,12,0.741,13,37,0.824,8,27,0.69,6,42,0.598,0,41,0.0,3,27,0.649,18,2,0.707,13,28,0.661,2,19,0.596,MID
b7e83dfd-8198-4bfc-8148-69d5a981c060,30s,False,iOS,morning,9,0.93,6.6,2,1.12,0.22,11,14,0.951,9,23,0.637,1,38,0.623,4,32,0.833,12,25,0.864,6,11,0.543,6,3,0.306,17,26,0.674,17,2,0.417,13,44,0.823,9,4,0.692,1,18,0.479,6,13,0.584,9,44,0.531,19,22,0.576,2,27,0.429,HIGH
de8ac8c1-412e-46bc-8a45-6aac89e027a0,70s,True,iOS,morning,8,1.9,52.044798653872135,2,3.4569928562964107,0.84,3,11,0.705,3,0,0.659,10,20,0.711,13,26,0.543,0,15,0.0,1,5,0.667,17,32,0.754,10,14,0.834,11,9,0.883,13,7,0.693,13,4,0.658,19,12,0.706,6,9,0.71,10,31,0.597,3,13,0.604,9,28,0.667,LOW
5899022b-8571-4513-bb38-37de809f0469,30s,False,Android,night,1,3.59,43.3,1,4.82,0.91,6,18,0.499,4,16,0.776,6,13,0.861,9,4,0.558,17,4,0.568,8,21,0.856,18,6,0.705,7,8,0.834,19,36,0.661,4,18,0.672,15,32,0.702,14,8,0.947,14,19,0.82,5,6,0.594,2,13,0.726,19,20,0.651,LOW
71349285-35c7-45ab-b083-16cdeb5d54c3,70s,True,iOS,night,1,1.4,63.016577474208546,2,2.048369090486264,0.8,19,27,0.619,16,19,0.762,19,29,0.613,8,6,0.673,16,16,0.627,14,14,0.448,2,41,0.938,9,43,0.7,11,37,0.944,8,17,0.707,18,25,0.799,14,8,0.603,15,43,0.606,19,44,0.692,18,8,0.942,3,35,0.564,LOW
4036ab82-f9c9-48d8-b850-ad894cdd0daf,40s,False,iOS,evening,10,2.63,10.0,3,4.96,0.24,6,14,1.0,5,33,0.439,11,33,0.6,14,7,0.691,0,1,0.0,19,26,0.538,5,43,0.792,5,44,0.813,5,12,0.543,12,6,0.777,7,3,0.786,18,34,0.841,6,35,0.524,12,15,0.667,0,23,0.0,2,41,0.56,MID
bd69445e-4e3e-4e0c-9801-970e81490e37,70s,True,iOS,night,7,2.11,8.332185257951277,1,1.3600317250581522,0.36,13,12,0.781,16,39,0.583,6,27,0.833,17,38,0.839,5,31,0.903,14,5,0.852,13,21,0.707,18,23,0.755,13,35,0.83,18,28,0.619,11,29,0.606,7,18,0.568,12,38,0.59,2,21,0.827,17,10,0.818,8,1,0.858,HIGH
4778ad91-3fed-470a-b68c-c45888cc9811,40s,False,Android,evening,10,1.24,97.9,2,3.69,0.22,11,37,0.818,16,31,0.773,19,8,0.477,1,35,0.778,3,8,0.775,5,41,0.552,8,17,0.474,0,20,0.0,2,19,0.587,6,14,0.866,7,30,0.789,10,30,0.423,12,17,0.629,2,24,0.996,10,15,0.757,15,10,0.836,LOW
184273a4-82da-497a-a225-328bc90d63aa,20s,False,iOS,afternoon,10,3.12,11.2,2,4.81,0.15,5,1,0.715,7,44,0.589,9,1,0.793,0,5,0.0,12,41,0.579,19,29,0.879,18,1,0.971,7,36,0.653,13,16,0.807,14,22,0.545,16,2,0.673,18,3,0.861,2,7,0.899,16,12,0.738,19,10,0.471,16,33,0.574,MID
